COUNTRY,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Lookup Column Index,Urbanization%,Population,Region,OECD_Flag,YearPopulation
UKR,AIREMISSION,CO2,TONNE_CAP,A,2013,5.83,,57,69.274,45489600,Europe,0,43366348352
UKR,AIREMISSION,CO2,MLN_TONNE,A,2014,236.54,,58,69.482,45271947,Europe,0,43566240338
UKR,AIREMISSION,CO2,TONNE_CAP,A,2014,5.21,,58,69.482,45271947,Europe,0,43566240338
URY,AIREMISSION,CO2,MLN_TONNE,A,1971,5.1,,15,82.57,2818270,South America,0,14421259454
URY,AIREMISSION,CO2,TONNE_CAP,A,1971,1.81,,15,82.57,2818270,South America,0,14421259454
URY,AIREMISSION,CO2,MLN_TONNE,A,1972,5.57,,16,82.771,2821439,South America,0,14718725058
URY,AIREMISSION,CO2,TONNE_CAP,A,1972,1.97,,16,82.771,2821439,South America,0,14718725058
URY,AIREMISSION,CO2,MLN_TONNE,A,1973,5.22,,17,82.97,2822081,South America,0,15012942684
URY,AIREMISSION,CO2,TONNE_CAP,A,1973,1.85,,17,82.97,2822081,South America,0,15012942684
URY,AIREMISSION,CO2,MLN_TONNE,A,1974,5.03,,18,83.167,2824069,South America,0,15309438808
URY,AIREMISSION,CO2,TONNE_CAP,A,1974,1.78,,18,83.167,2824069,South America,0,15309438808
URY,AIREMISSION,CO2,MLN_TONNE,A,1975,5.33,,19,83.387,2830172,South America,0,15598795932
URY,AIREMISSION,CO2,TONNE_CAP,A,1975,1.88,,19,83.387,2830172,South America,0,15598795932
URY,AIREMISSION,CO2,MLN_TONNE,A,1976,5.46,,20,83.806,2841429,South America,0,15879745976
URY,AIREMISSION,CO2,TONNE_CAP,A,1976,1.92,,20,83.806,2841429,South America,0,15879745976
URY,AIREMISSION,CO2,MLN_TONNE,A,1977,5.38,,21,84.215,2857105,South America,0,16159576388
URY,AIREMISSION,CO2,TONNE_CAP,A,1977,1.88,,21,84.215,2857105,South America,0,16159576388
URY,AIREMISSION,CO2,MLN_TONNE,A,1978,5.46,,22,84.616,2875966,South America,0,16444120936
URY,AIREMISSION,CO2,TONNE_CAP,A,1978,1.9,,22,84.616,2875966,South America,0,16444120936
URY,AIREMISSION,CO2,MLN_TONNE,A,1979,5.95,,23,85.009,2896023,South America,0,16736164414
URY,AIREMISSION,CO2,TONNE_CAP,A,1979,2.05,,23,85.009,2896023,South America,0,16736164414
URY,AIREMISSION,CO2,MLN_TONNE,A,1980,5.34,,24,85.394,2915778,South America,0,17031024334
URY,AIREMISSION,CO2,TONNE_CAP,A,1980,1.83,,24,85.394,2915778,South America,0,17031024334
URY,AIREMISSION,CO2,MLN_TONNE,A,1981,4.79,,25,85.769,2935036,South America,0,17334569108
URY,AIREMISSION,CO2,TONNE_CAP,A,1981,1.63,,25,85.769,2935036,South America,0,17334569108
URY,AIREMISSION,CO2,MLN_TONNE,A,1982,4.46,,26,86.138,2954282,South America,0,17648170726
URY,AIREMISSION,CO2,TONNE_CAP,A,1982,1.51,,26,86.138,2954282,South America,0,17648170726
URY,AIREMISSION,CO2,MLN_TONNE,A,1983,3.58,,27,86.498,2973463,South America,0,17964413282
URY,AIREMISSION,CO2,TONNE_CAP,A,1983,1.2,,27,86.498,2973463,South America,0,17964413282
URY,AIREMISSION,CO2,MLN_TONNE,A,1984,3.21,,28,86.85,2992645,South America,0,18278874444
URY,AIREMISSION,CO2,TONNE_CAP,A,1984,1.07,,28,86.85,2992645,South America,0,18278874444
URY,AIREMISSION,CO2,MLN_TONNE,A,1985,3.01,,29,87.194,3011908,South America,0,18603268476
URY,AIREMISSION,CO2,TONNE_CAP,A,1985,1,,29,87.194,3011908,South America,0,18603268476
URY,AIREMISSION,CO2,MLN_TONNE,A,1986,2.96,,30,87.558,3031038,South America,0,18937980438
URY,AIREMISSION,CO2,TONNE_CAP,A,1986,0.98,,30,87.558,3031038,South America,0,18937980438
URY,AIREMISSION,CO2,MLN_TONNE,A,1987,3.32,,31,87.926,3049966,South America,0,19277132504
URY,AIREMISSION,CO2,TONNE_CAP,A,1987,1.09,,31,87.926,3049966,South America,0,19277132504
URY,AIREMISSION,CO2,MLN_TONNE,A,1988,4.27,,32,88.285,3069099,South America,0,19619779702
URY,AIREMISSION,CO2,TONNE_CAP,A,1988,1.39,,32,88.285,3069099,South America,0,19619779702
URY,AIREMISSION,CO2,MLN_TONNE,A,1989,4.62,,33,88.633,3088984,South America,0,19963011390
URY,AIREMISSION,CO2,TONNE_CAP,A,1989,1.49,,33,88.633,3088984,South America,0,19963011390
URY,AIREMISSION,CO2,MLN_TONNE,A,1990,3.6,,34,88.973,3109989,South America,0,33411082420
URY,AIREMISSION,CO2,TONNE_CAP,A,1990,1.16,,34,88.973,3109989,South America,0,33411082420
URY,AIREMISSION,CO2,MLN_TONNE,A,1991,4.13,,35,89.304,3132050,South America,0,33724183392
URY,AIREMISSION,CO2,TONNE_CAP,A,1991,1.32,,35,89.304,3132050,South America,0,33724183392
URY,AIREMISSION,CO2,MLN_TONNE,A,1992,4.51,,36,89.627,3154855,South America,0,34173602608
URY,AIREMISSION,CO2,TONNE_CAP,A,1992,1.43,,36,89.627,3154855,South America,0,34173602608
URY,AIREMISSION,CO2,MLN_TONNE,A,1993,4.24,,37,89.94,3178155,South America,0,34610744380
URY,AIREMISSION,CO2,TONNE_CAP,A,1993,1.33,,37,89.94,3178155,South America,0,34610744380
URY,AIREMISSION,CO2,MLN_TONNE,A,1994,3.93,,38,90.245,3201607,South America,0,39460927932
URY,AIREMISSION,CO2,TONNE_CAP,A,1994,1.23,,38,90.245,3201607,South America,0,39460927932
URY,AIREMISSION,CO2,MLN_TONNE,A,1995,4.39,,39,90.542,3224804,South America,0,35091624020
URY,AIREMISSION,CO2,TONNE_CAP,A,1995,1.36,,39,90.542,3224804,South America,0,35091624020
URY,AIREMISSION,CO2,MLN_TONNE,A,1996,5.13,,40,90.835,3248035,South America,0,35561204564
URY,AIREMISSION,CO2,TONNE_CAP,A,1996,1.58,,40,90.835,3248035,South America,0,35561204564
URY,AIREMISSION,CO2,MLN_TONNE,A,1997,5.19,,41,91.147,3271010,South America,0,35915793910
URY,AIREMISSION,CO2,TONNE_CAP,A,1997,1.59,,41,91.147,3271010,South America,0,35915793910
URY,AIREMISSION,CO2,MLN_TONNE,A,1998,5.35,,42,91.45,3292138,South America,0,36319928446
URY,AIREMISSION,CO2,TONNE_CAP,A,1998,1.62,,42,91.45,3292138,South America,0,36319928446
URY,AIREMISSION,CO2,MLN_TONNE,A,1999,6.4,,43,91.743,3309318,South America,0,36719971326
URY,AIREMISSION,CO2,TONNE_CAP,A,1999,1.93,,43,91.743,3309318,South America,0,36719971326
URY,AIREMISSION,CO2,MLN_TONNE,A,2000,5.09,,44,92.028,3321245,South America,0,39809392234
URY,AIREMISSION,CO2,TONNE_CAP,A,2000,1.53,,44,92.028,3321245,South America,0,39809392234
URY,AIREMISSION,CO2,MLN_TONNE,A,2001,4.54,,45,92.303,3327103,South America,0,37531940642
URY,AIREMISSION,CO2,TONNE_CAP,A,2001,1.37,,45,92.303,3327103,South America,0,37531940642
URY,AIREMISSION,CO2,MLN_TONNE,A,2002,4.15,,46,92.569,3327773,South America,0,37926051694
URY,AIREMISSION,CO2,TONNE_CAP,A,2002,1.25,,46,92.569,3327773,South America,0,37926051694
URY,AIREMISSION,CO2,MLN_TONNE,A,2003,4.07,,47,92.828,3325637,South America,0,38388201606
URY,AIREMISSION,CO2,TONNE_CAP,A,2003,1.23,,47,92.828,3325637,South America,0,38388201606
URY,AIREMISSION,CO2,MLN_TONNE,A,2004,5.2,,48,93.078,3324096,South America,0,38873823360
URY,AIREMISSION,CO2,TONNE_CAP,A,2004,1.56,,48,93.078,3324096,South America,0,38873823360
URY,AIREMISSION,CO2,MLN_TONNE,A,2005,5.15,,49,93.319,3325612,South America,0,41937926754
URY,AIREMISSION,CO2,TONNE_CAP,A,2005,1.55,,49,93.319,3325612,South America,0,41937926754
URY,AIREMISSION,CO2,MLN_TONNE,A,2006,6.08,,50,93.553,3331043,South America,0,40877904739
URY,AIREMISSION,CO2,TONNE_CAP,A,2006,1.83,,50,93.553,3331043,South America,0,40877904739
URY,AIREMISSION,CO2,MLN_TONNE,A,2007,5.57,,51,93.779,3339741,South America,0,41293649052
URY,AIREMISSION,CO2,TONNE_CAP,A,2007,1.67,,51,93.779,3339741,South America,0,41293649052
URY,AIREMISSION,CO2,MLN_TONNE,A,2008,7.47,,52,93.998,3350824,South America,0,41720996447
URY,AIREMISSION,CO2,TONNE_CAP,A,2008,2.23,,52,93.998,3350824,South America,0,41720996447
URY,AIREMISSION,CO2,MLN_TONNE,A,2009,7.45,,53,94.209,3362755,South America,0,42142368880
URY,AIREMISSION,CO2,TONNE_CAP,A,2009,2.22,,53,94.209,3362755,South America,0,42142368880
URY,AIREMISSION,CO2,MLN_TONNE,A,2010,5.96,,54,94.414,3374415,South America,0,42565925855
URY,AIREMISSION,CO2,TONNE_CAP,A,2010,1.77,,54,94.414,3374415,South America,0,42565925855
URY,AIREMISSION,CO2,MLN_TONNE,A,2011,7.22,,55,94.612,3385624,South America,0,42948376267
URY,AIREMISSION,CO2,TONNE_CAP,A,2011,2.13,,55,94.612,3385624,South America,0,42948376267
URY,AIREMISSION,CO2,MLN_TONNE,A,2012,8.18,,56,94.803,3396777,South America,0,43373878608
URY,AIREMISSION,CO2,TONNE_CAP,A,2012,2.41,,56,94.803,3396777,South America,0,43373878608
URY,AIREMISSION,CO2,MLN_TONNE,A,2013,7.11,,57,94.983,3408005,South America,0,43366348352
URY,AIREMISSION,CO2,TONNE_CAP,A,2013,2.09,,57,94.983,3408005,South America,0,43366348352
URY,AIREMISSION,CO2,MLN_TONNE,A,2014,6.27,,58,95.152,3419546,South America,0,43566240338
URY,AIREMISSION,CO2,TONNE_CAP,A,2014,1.83,,58,95.152,3419546,South America,0,43566240338
USA,AIREMISSION,CO2,MLN_TONNE,A,1960,2813.15,,4,69.996,180671000,Northern America,1,1269441358
USA,AIREMISSION,CO2,TONNE_CAP,A,1960,15.57,,4,69.996,180671000,Northern America,1,1269441358
USA,AIREMISSION,CO2,MLN_TONNE,A,1961,2831.44,,5,70.377,183691000,Northern America,1,1288419918
USA,AIREMISSION,CO2,TONNE_CAP,A,1961,15.41,,5,70.377,183691000,Northern America,1,1288419918
USA,AIREMISSION,CO2,MLN_TONNE,A,1962,2950.35,,6,70.757,186538000,Northern America,1,1304497144
USA,AIREMISSION,CO2,TONNE_CAP,A,1962,15.81,,6,70.757,186538000,Northern America,1,1304497144
USA,AIREMISSION,CO2,MLN_TONNE,A,1963,3084.49,,7,71.134,189242000,Northern America,1,1320573320
USA,AIREMISSION,CO2,TONNE_CAP,A,1963,16.3,,7,71.134,189242000,Northern America,1,1320573320
USA,AIREMISSION,CO2,MLN_TONNE,A,1964,3195.32,,8,71.508,191889000,Northern America,1,1336604028
USA,AIREMISSION,CO2,TONNE_CAP,A,1964,16.65,,8,71.508,191889000,Northern America,1,1336604028
USA,AIREMISSION,CO2,MLN_TONNE,A,1965,3357.89,,9,71.879,194303000,Northern America,1,1372231800
USA,AIREMISSION,CO2,TONNE_CAP,A,1965,17.28,,9,71.879,194303000,Northern America,1,1372231800
USA,AIREMISSION,CO2,MLN_TONNE,A,1966,3546.3,,10,72.247,196560000,Northern America,1,1386678686
USA,AIREMISSION,CO2,TONNE_CAP,A,1966,18.04,,10,72.247,196560000,Northern America,1,1386678686
USA,AIREMISSION,CO2,MLN_TONNE,A,1967,3683.84,,11,72.612,198712000,Northern America,1,1400280812
USA,AIREMISSION,CO2,TONNE_CAP,A,1967,18.54,,11,72.612,198712000,Northern America,1,1400280812
USA,AIREMISSION,CO2,MLN_TONNE,A,1968,3897.36,,12,72.974,200706000,Northern America,1,1412152524
USA,AIREMISSION,CO2,TONNE_CAP,A,1968,19.41,,12,72.974,200706000,Northern America,1,1412152524
USA,AIREMISSION,CO2,MLN_TONNE,A,1969,4037.25,,13,73.333,202677000,Northern America,1,1427558000
USA,AIREMISSION,CO2,TONNE_CAP,A,1969,19.92,,13,73.333,202677000,Northern America,1,1427558000
USA,AIREMISSION,CO2,MLN_TONNE,A,1970,4231.03,,14,73.602,205052000,Northern America,1,1441055408
USA,AIREMISSION,CO2,TONNE_CAP,A,1970,20.63,,14,73.602,205052000,Northern America,1,1441055408
USA,AIREMISSION,CO2,MLN_TONNE,A,1971,4288.09,,15,73.613,207661000,Northern America,1,1657831198
USA,AIREMISSION,CO2,TONNE_CAP,A,1971,20.65,,15,73.613,207661000,Northern America,1,1657831198
USA,AIREMISSION,CO2,MLN_TONNE,A,1972,4526.99,,16,73.623,209896000,Northern America,1,1677848534
USA,AIREMISSION,CO2,TONNE_CAP,A,1972,21.56,,16,73.623,209896000,Northern America,1,1677848534
USA,AIREMISSION,CO2,MLN_TONNE,A,1973,4690.05,,17,73.633,211909000,Northern America,1,1696192528
USA,AIREMISSION,CO2,TONNE_CAP,A,1973,22.13,,17,73.633,211909000,Northern America,1,1696192528
USA,AIREMISSION,CO2,MLN_TONNE,A,1974,4538.99,,18,73.643,213854000,Northern America,1,1716840776
USA,AIREMISSION,CO2,TONNE_CAP,A,1974,21.22,,18,73.643,213854000,Northern America,1,1716840776
USA,AIREMISSION,CO2,MLN_TONNE,A,1975,4354.97,,19,73.653,215973000,Northern America,1,1736538050
USA,AIREMISSION,CO2,TONNE_CAP,A,1975,20.16,,19,73.653,215973000,Northern America,1,1736538050
USA,AIREMISSION,CO2,MLN_TONNE,A,1976,4615.84,,20,73.663,218035000,Northern America,1,1753208242
USA,AIREMISSION,CO2,TONNE_CAP,A,1976,21.17,,20,73.663,218035000,Northern America,1,1753208242
USA,AIREMISSION,CO2,MLN_TONNE,A,1977,4780.67,,21,73.673,220239000,Northern America,1,1770239026
USA,AIREMISSION,CO2,TONNE_CAP,A,1977,21.7,,21,73.673,220239000,Northern America,1,1770239026
USA,AIREMISSION,CO2,MLN_TONNE,A,1978,4770.15,,22,73.682,222585000,Northern America,1,1787216930
USA,AIREMISSION,CO2,TONNE_CAP,A,1978,21.43,,22,73.682,222585000,Northern America,1,1787216930
USA,AIREMISSION,CO2,MLN_TONNE,A,1979,4799.35,,23,73.692,225055000,Northern America,1,1804323228
USA,AIREMISSION,CO2,TONNE_CAP,A,1979,21.32,,23,73.692,225055000,Northern America,1,1804323228
USA,AIREMISSION,CO2,MLN_TONNE,A,1980,4594.93,,24,73.738,227225000,Northern America,1,1821159308
USA,AIREMISSION,CO2,TONNE_CAP,A,1980,20.18,,24,73.738,227225000,Northern America,1,1821159308
USA,AIREMISSION,CO2,MLN_TONNE,A,1981,4533.11,,25,73.89,229466000,Northern America,1,1837902548
USA,AIREMISSION,CO2,TONNE_CAP,A,1981,19.71,,25,73.89,229466000,Northern America,1,1837902548
USA,AIREMISSION,CO2,MLN_TONNE,A,1982,4320.4,,26,74.042,231664000,Northern America,1,1853873280
USA,AIREMISSION,CO2,TONNE_CAP,A,1982,18.6,,26,74.042,231664000,Northern America,1,1853873280
USA,AIREMISSION,CO2,MLN_TONNE,A,1983,4293.87,,27,74.194,233792000,Northern America,1,1869002898
USA,AIREMISSION,CO2,TONNE_CAP,A,1983,18.32,,27,74.194,233792000,Northern America,1,1869002898
USA,AIREMISSION,CO2,MLN_TONNE,A,1984,4484.9,,28,74.344,235825000,Northern America,1,1883331628
USA,AIREMISSION,CO2,TONNE_CAP,A,1984,18.97,,28,74.344,235825000,Northern America,1,1883331628
USA,AIREMISSION,CO2,MLN_TONNE,A,1985,4513.65,,29,74.494,237924000,Northern America,1,1897652510
USA,AIREMISSION,CO2,TONNE_CAP,A,1985,18.92,,29,74.494,237924000,Northern America,1,1897652510
USA,AIREMISSION,CO2,MLN_TONNE,A,1986,4477.43,,30,74.644,240133000,Northern America,1,1912523408
USA,AIREMISSION,CO2,TONNE_CAP,A,1986,18.6,,30,74.644,240133000,Northern America,1,1912523408
USA,AIREMISSION,CO2,MLN_TONNE,A,1987,4632.36,,31,74.793,242289000,Northern America,1,1927280464
USA,AIREMISSION,CO2,TONNE_CAP,A,1987,19.08,,31,74.793,242289000,Northern America,1,1927280464
USA,AIREMISSION,CO2,MLN_TONNE,A,1988,4841.33,,32,74.942,244499000,Northern America,1,1942325630
USA,AIREMISSION,CO2,TONNE_CAP,A,1988,19.76,,32,74.942,244499000,Northern America,1,1942325630
USA,AIREMISSION,CO2,MLN_TONNE,A,1989,4903.85,,33,75.089,246819000,Northern America,1,1958372236
USA,AIREMISSION,CO2,TONNE_CAP,A,1989,19.82,,33,75.089,246819000,Northern America,1,1958372236
USA,AIREMISSION,CO,THND_TONNE,A,1990,130275.941,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,CO,KG_CAP,A,1990,521.891,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,CO2,MLN_TONNE,A,1990,4802.45,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,CO2,TONNE_CAP,A,1990,19.2,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,GHG,TONNE_CAP,A,1990,25.491,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,GHG,THND_TONNECO2,A,1990,6363063.576,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,NOX,THND_TONNE,A,1990,22829.589,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,NOX,KG_CAP,A,1990,91.456,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,SOX,THND_TONNE,A,1990,20924.351,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,SOX,KG_CAP,A,1990,83.824,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,VOC,THND_TONNE,A,1990,20978.647,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,VOC,KG_CAP,A,1990,84.041,,34,75.3,249623000,Northern America,1,11169717764
USA,AIREMISSION,CO,THND_TONNE,A,1991,126144.038,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,CO,KG_CAP,A,1991,498.631,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,CO2,MLN_TONNE,A,1991,4765.15,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,CO2,TONNE_CAP,A,1991,18.8,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,GHG,TONNE_CAP,A,1991,24.936,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,GHG,THND_TONNECO2,A,1991,6308253.441,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,NOX,THND_TONNE,A,1991,22618.895,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,NOX,KG_CAP,A,1991,89.409,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,SOX,THND_TONNE,A,1991,20287.372,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,SOX,KG_CAP,A,1991,80.193,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,VOC,THND_TONNE,A,1991,20773.623,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,VOC,KG_CAP,A,1991,82.115,,35,75.701,252981000,Northern America,1,11264134996
USA,AIREMISSION,CO,THND_TONNE,A,1992,122022.066,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,CO,KG_CAP,A,1992,475.693,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,CO2,MLN_TONNE,A,1992,4837.1,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,CO2,TONNE_CAP,A,1992,18.83,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,GHG,TONNE_CAP,A,1992,25.028,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,GHG,THND_TONNECO2,A,1992,6420020.344,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,NOX,THND_TONNE,A,1992,22704.344,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,NOX,KG_CAP,A,1992,88.511,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,SOX,THND_TONNE,A,1992,20024.054,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,SOX,KG_CAP,A,1992,78.062,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,VOC,THND_TONNE,A,1992,20555.899,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,VOC,KG_CAP,A,1992,80.136,,36,76.097,256514000,Northern America,1,11362316972
USA,AIREMISSION,CO,THND_TONNE,A,1993,117357.918,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,CO,KG_CAP,A,1993,451.518,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,CO2,MLN_TONNE,A,1993,4952.07,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,CO2,TONNE_CAP,A,1993,19.03,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,GHG,TONNE_CAP,A,1993,25.125,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,GHG,THND_TONNECO2,A,1993,6530547.101,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,NOX,THND_TONNE,A,1993,22790.526,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,NOX,KG_CAP,A,1993,87.683,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,SOX,THND_TONNE,A,1993,19744.216,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,SOX,KG_CAP,A,1993,75.963,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,VOC,THND_TONNE,A,1993,20186.675,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,VOC,KG_CAP,A,1993,77.665,,37,76.488,259919000,Northern America,1,11456080080
USA,AIREMISSION,CO,THND_TONNE,A,1994,112916.532,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,CO,KG_CAP,A,1994,429.135,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,CO2,MLN_TONNE,A,1994,5023.42,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,CO2,TONNE_CAP,A,1994,19.07,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,GHG,TONNE_CAP,A,1994,25.165,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,GHG,THND_TONNECO2,A,1994,6621606.822,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,NOX,THND_TONNE,A,1994,22650.875,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,NOX,KG_CAP,A,1994,86.084,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,SOX,THND_TONNE,A,1994,19351.619,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,SOX,KG_CAP,A,1994,73.545,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,VOC,THND_TONNE,A,1994,19896.376,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,VOC,KG_CAP,A,1994,75.615,,38,76.875,263126000,Northern America,1,11543887272
USA,AIREMISSION,CO,THND_TONNE,A,1995,108928.758,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,CO,KG_CAP,A,1995,409.078,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,CO2,MLN_TONNE,A,1995,5073.18,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,CO2,TONNE_CAP,A,1995,19.03,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,GHG,TONNE_CAP,A,1995,25.195,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,GHG,THND_TONNECO2,A,1995,6708985.919,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,NOX,THND_TONNE,A,1995,22404.566,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,NOX,KG_CAP,A,1995,84.14,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,SOX,THND_TONNE,A,1995,16882.116,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,SOX,KG_CAP,A,1995,63.4,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,VOC,THND_TONNE,A,1995,19575.232,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,VOC,KG_CAP,A,1995,73.514,,39,77.257,266278000,Northern America,1,11629573780
USA,AIREMISSION,CO,THND_TONNE,A,1996,103742.049,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,CO,KG_CAP,A,1996,385.094,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,CO2,MLN_TONNE,A,1996,5229.78,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,CO2,TONNE_CAP,A,1996,19.39,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,GHG,TONNE_CAP,A,1996,25.625,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,GHG,THND_TONNECO2,A,1996,6903096.052,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,NOX,THND_TONNE,A,1996,22119.319,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,NOX,KG_CAP,A,1996,82.108,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,SOX,THND_TONNE,A,1996,16665.414,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,SOX,KG_CAP,A,1996,61.863,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,VOC,THND_TONNE,A,1996,17237.727,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,VOC,KG_CAP,A,1996,63.987,,40,77.636,269394000,Northern America,1,11712879088
USA,AIREMISSION,CO,THND_TONNE,A,1997,100803.812,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,CO,KG_CAP,A,1997,369.723,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,CO2,MLN_TONNE,A,1997,5396.54,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,CO2,TONNE_CAP,A,1997,19.77,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,GHG,TONNE_CAP,A,1997,25.535,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,GHG,THND_TONNECO2,A,1997,6962014.56,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,NOX,THND_TONNE,A,1997,22249.467,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,NOX,KG_CAP,A,1997,81.605,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,SOX,THND_TONNE,A,1997,17085.627,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,SOX,KG_CAP,A,1997,62.666,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,VOC,THND_TONNE,A,1997,17042.275,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,VOC,KG_CAP,A,1997,62.507,,41,78.008,272657000,Northern America,1,11795851708
USA,AIREMISSION,CO,THND_TONNE,A,1998,98634.557,,42,78.377,275854000,Northern America,1,11875109608
USA,AIREMISSION,CO,KG_CAP,A,1998,357.561,,42,78.377,275854000,Northern America,1,11875109608
USA,AIREMISSION,CO2,MLN_TONNE,A,1998,5414.98,,42,78.377,275854000,Northern America,1,11875109608
USA,AIREMISSION,CO2,TONNE_CAP,A,1998,19.61,,42,78.377,275854000,Northern America,1,11875109608
USA,AIREMISSION,GHG,TONNE_CAP,A,1998,25.439,,42,78.377,275854000,Northern America,1,11875109608
